id	desc	common.n	target.n	p-value	genes	p-adjust
11734639	https://pubmed.ncbi.nlm.nih.gov/11734639	3	3	1.2804877346846862e-05	b1175, b1176, b1174	9.70551498903052e-05
21855551	https://pubmed.ncbi.nlm.nih.gov/21855551	3	3	1.2804877346846862e-05	b0924, b0923, b0922	9.650681571013399e-05
32097603	https://pubmed.ncbi.nlm.nih.gov/32097603	3	3	1.2804877346846862e-05	b0924, b0923, b0922	9.596464258816694e-05
16740950	https://pubmed.ncbi.nlm.nih.gov/16740950	3	3	1.2804877346846862e-05	b0924, b0923, b0922	9.542852726644533e-05
15247463	https://pubmed.ncbi.nlm.nih.gov/15247463	3	3	1.2804877346846862e-05	b0924, b0923, b0922	9.489836878163175e-05
19135891	https://pubmed.ncbi.nlm.nih.gov/19135891	3	3	1.2804877346846862e-05	b0924, b0923, b0922	9.437406840162273e-05
17644586	https://pubmed.ncbi.nlm.nih.gov/17644586	3	3	1.2804877346846862e-05	b0924, b0923, b0922	9.385552956425118e-05
15979051	https://pubmed.ncbi.nlm.nih.gov/15979051	3	3	1.2804877346846862e-05	b0924, b0923, b0922	9.334265781799844e-05
18326568	https://pubmed.ncbi.nlm.nih.gov/18326568	3	3	1.2804877346846862e-05	b0924, b0923, b0922	9.283536076463975e-05
1989883	https://pubmed.ncbi.nlm.nih.gov/1989883	3	3	1.2804877346846862e-05	b0924, b0923, b0925	9.233354800374981e-05
3042758	https://pubmed.ncbi.nlm.nih.gov/3042758	3	3	1.2804877346846862e-05	b2134, b0632, b3182	9.183713107899847e-05
21672257	https://pubmed.ncbi.nlm.nih.gov/21672257	3	3	1.2804877346846862e-05	b2748, b0093, b0083	9.13460234261696e-05
24520061	https://pubmed.ncbi.nlm.nih.gov/24520061	3	3	1.2804877346846862e-05	b0924, b0923, b0922	9.086014032283891e-05
31400115	https://pubmed.ncbi.nlm.nih.gov/31400115	3	3	1.2804877346846862e-05	b0924, b0923, b0922	9.037939883964928e-05
10545099	https://pubmed.ncbi.nlm.nih.gov/10545099	3	3	1.2804877346846862e-05	b0924, b0923, b0922	8.990371779312482e-05
16982609	https://pubmed.ncbi.nlm.nih.gov/16982609	3	3	1.2804877346846862e-05	b0924, b0923, b0922	8.94330176999671e-05
15902272	https://pubmed.ncbi.nlm.nih.gov/15902272	3	3	1.2804877346846862e-05	b0924, b0923, b0922	8.896722073277977e-05
23112333	https://pubmed.ncbi.nlm.nih.gov/23112333	3	3	1.2804877346846862e-05	b0924, b0923, b0922	8.85062506771695e-05
10660686	https://pubmed.ncbi.nlm.nih.gov/10660686	3	3	1.2804877346846862e-05	b0924, b0923, b0922	8.805003289017379e-05
19674109	https://pubmed.ncbi.nlm.nih.gov/19674109	3	3	1.2804877346846862e-05	b0924, b0923, b0922	8.759849425996776e-05
12667442	https://pubmed.ncbi.nlm.nih.gov/12667442	3	3	1.2804877346846862e-05	b0924, b0923, b0922	8.715156316680467e-05
16262787	https://pubmed.ncbi.nlm.nih.gov/16262787	3	3	1.2804877346846862e-05	b2134, b3182, b0632	8.670916944514577e-05
31015395	https://pubmed.ncbi.nlm.nih.gov/31015395	3	3	1.2804877346846862e-05	b0632, b0925, b0149	8.627124434693795e-05
20870776	https://pubmed.ncbi.nlm.nih.gov/20870776	3	3	1.2804877346846862e-05	b0740, b0739, b0738	8.583772050599857e-05
11099384	https://pubmed.ncbi.nlm.nih.gov/11099384	3	3	1.2804877346846862e-05	b0740, b0739, b0738	8.540853190346857e-05
25496050	https://pubmed.ncbi.nlm.nih.gov/25496050	3	3	1.2804877346846862e-05	b2748, b0093, b0083	8.49836138342971e-05
31175681	https://pubmed.ncbi.nlm.nih.gov/31175681	3	3	1.2804877346846862e-05	b0094, b3462, b3463	8.456290287472137e-05
4583216	https://pubmed.ncbi.nlm.nih.gov/4583216	3	3	1.2804877346846862e-05	b0094, b2748, b3463	8.414633685070795e-05
9260951	https://pubmed.ncbi.nlm.nih.gov/9260951	3	3	1.2804877346846862e-05	b0093, b0084, b0083	8.373385480732213e-05
33857142	https://pubmed.ncbi.nlm.nih.gov/33857142	3	3	1.2804877346846862e-05	b0634, b0089, b0083	8.332539697899372e-05
17693520	https://pubmed.ncbi.nlm.nih.gov/17693520	3	3	1.2804877346846862e-05	b2748, b0093, b0083	8.29209047606491e-05
20363951	https://pubmed.ncbi.nlm.nih.gov/20363951	3	3	1.2804877346846862e-05	b2748, b0093, b0083	8.252032067967978e-05
21784946	https://pubmed.ncbi.nlm.nih.gov/21784946	3	3	1.2804877346846862e-05	b2748, b0093, b0083	8.212358836871978e-05
19233928	https://pubmed.ncbi.nlm.nih.gov/19233928	3	3	1.2804877346846862e-05	b2748, b0093, b0083	8.173065253920437e-05
27697840	https://pubmed.ncbi.nlm.nih.gov/27697840	3	3	1.2804877346846862e-05	b0924, b0923, b0922	8.134145895568435e-05
22753058	https://pubmed.ncbi.nlm.nih.gov/22753058	3	3	1.2804877346846862e-05	b0924, b0923, b0922	8.095595441087069e-05
8419302	https://pubmed.ncbi.nlm.nih.gov/8419302	3	3	1.2804877346846862e-05	b0737, b0739, b0738	8.057408670138544e-05
2687239	https://pubmed.ncbi.nlm.nih.gov/2687239	3	3	1.2804877346846862e-05	b3250, b3249, b3251	8.019580460419584e-05
17981077	https://pubmed.ncbi.nlm.nih.gov/17981077	3	3	1.2804877346846862e-05	b3250, b3249, b3251	7.982105785370895e-05
17090951	https://pubmed.ncbi.nlm.nih.gov/17090951	3	3	1.2804877346846862e-05	b3250, b3249, b3251	7.944979711950565e-05
201607	https://pubmed.ncbi.nlm.nih.gov/201607	3	3	1.2804877346846862e-05	b0635, b3251, b0634	7.908197398469312e-05
24316672	https://pubmed.ncbi.nlm.nih.gov/24316672	3	3	1.2804877346846862e-05	b0094, b0095, b2412	7.871754092485582e-05
1683466	https://pubmed.ncbi.nlm.nih.gov/1683466	3	3	1.2804877346846862e-05	b0737, b0739, b0738	7.835645128758585e-05
9851983	https://pubmed.ncbi.nlm.nih.gov/9851983	3	3	1.2804877346846862e-05	b0737, b0739, b0738	7.799865927257404e-05
341159	https://pubmed.ncbi.nlm.nih.gov/341159	3	3	1.2804877346846862e-05	b3396, b3182, b0149	7.764411991224416e-05
3298212	https://pubmed.ncbi.nlm.nih.gov/3298212	3	3	1.2804877346846862e-05	b3396, b3182, b0149	7.729278905291273e-05
3530676	https://pubmed.ncbi.nlm.nih.gov/3530676	3	3	1.2804877346846862e-05	b0632, b3396, b3182	7.694462333645817e-05
15387815	https://pubmed.ncbi.nlm.nih.gov/15387815	3	3	1.2804877346846862e-05	b0094, b0093, b3933	7.659958018248302e-05
27503875	https://pubmed.ncbi.nlm.nih.gov/27503875	3	3	1.2804877346846862e-05	b0094, b3462, b3463	7.625761777095409e-05
32636250	https://pubmed.ncbi.nlm.nih.gov/32636250	3	3	1.2804877346846862e-05	b0094, b3462, b3463	7.59186950253054e-05
9864327	https://pubmed.ncbi.nlm.nih.gov/9864327	3	3	1.2804877346846862e-05	b0094, b0093, b2412	7.558277159598988e-05
11722566	https://pubmed.ncbi.nlm.nih.gov/11722566	3	3	1.2804877346846862e-05	b0088, b0085, b0086	7.52498078444657e-05
18312270	https://pubmed.ncbi.nlm.nih.gov/18312270	3	3	1.2804877346846862e-05	b2748, b0093, b0083	7.4919764827604e-05
26396257	https://pubmed.ncbi.nlm.nih.gov/26396257	3	3	1.2804877346846862e-05	b0635, b2516, b3251	7.459260428250531e-05
7001458	https://pubmed.ncbi.nlm.nih.gov/7001458	3	3	1.2804877346846862e-05	b3396, b3182, b0149	7.42682886117118e-05
8631709	https://pubmed.ncbi.nlm.nih.gov/8631709	3	3	1.2804877346846862e-05	b0093, b0084, b3933	7.394678086880396e-05
17557821	https://pubmed.ncbi.nlm.nih.gov/17557821	3	3	1.2804877346846862e-05	b4142, b3463, b4143	7.362804474436946e-05
2687247	https://pubmed.ncbi.nlm.nih.gov/2687247	3	3	1.2804877346846862e-05	b0740, b0739, b0741	7.331204455233353e-05
19696740	https://pubmed.ncbi.nlm.nih.gov/19696740	3	3	1.2804877346846862e-05	b0740, b0739, b0741	7.29987452166398e-05
27477251	https://pubmed.ncbi.nlm.nih.gov/27477251	3	3	1.2804877346846862e-05	b2516, b3933, b2314	7.268811225827113e-05
10760161	https://pubmed.ncbi.nlm.nih.gov/10760161	3	3	1.2804877346846862e-05	b3811, b2894, b0890	7.238011178260049e-05
12823825	https://pubmed.ncbi.nlm.nih.gov/12823825	3	3	1.2804877346846862e-05	b3811, b2894, b0890	7.207471046706208e-05
17376066	https://pubmed.ncbi.nlm.nih.gov/17376066	3	3	1.2804877346846862e-05	b3811, b2894, b0890	7.177187554913325e-05
16436710	https://pubmed.ncbi.nlm.nih.gov/16436710	3	3	1.2804877346846862e-05	b3972, b3189, b0091	7.147157481461806e-05
28931012	https://pubmed.ncbi.nlm.nih.gov/28931012	3	3	1.2804877346846862e-05	b2005, b0095, b3251	7.117377658622381e-05
3898066	https://pubmed.ncbi.nlm.nih.gov/3898066	3	3	1.2804877346846862e-05	b3396, b0149, b0632	7.087844971242205e-05
15031713	https://pubmed.ncbi.nlm.nih.gov/15031713	3	3	1.2804877346846862e-05	b3811, b2894, b0890	7.05855635565856e-05
7729430	https://pubmed.ncbi.nlm.nih.gov/7729430	3	3	1.2804877346846862e-05	b3811, b2894, b0890	7.029508798639389e-05
11832210	https://pubmed.ncbi.nlm.nih.gov/11832210	3	3	1.2804877346846862e-05	b3811, b2894, b0890	7.000699336349883e-05
3532030	https://pubmed.ncbi.nlm.nih.gov/3532030	3	3	1.2804877346846862e-05	b1569, b1570, b1575	6.972125053344373e-05
7838714	https://pubmed.ncbi.nlm.nih.gov/7838714	3	3	1.2804877346846862e-05	b0890, b3811, b2894	6.943783081582811e-05
2211516	https://pubmed.ncbi.nlm.nih.gov/2211516	3	3	1.2804877346846862e-05	b1175, b1176, b1575	6.91567059947114e-05
2666395	https://pubmed.ncbi.nlm.nih.gov/2666395	3	3	1.2804877346846862e-05	b1176, b1570, b1575	6.887784830924885e-05
3911021	https://pubmed.ncbi.nlm.nih.gov/3911021	3	3	1.2804877346846862e-05	b1569, b1570, b1575	6.860123044455308e-05
12003935	https://pubmed.ncbi.nlm.nih.gov/12003935	3	3	1.2804877346846862e-05	b1175, b1176, b1575	6.832682552277486e-05
1729222	https://pubmed.ncbi.nlm.nih.gov/1729222	3	3	1.2804877346846862e-05	b1175, b1176, b1575	6.805460709439726e-05
9242980	https://pubmed.ncbi.nlm.nih.gov/9242980	3	3	1.2804877346846862e-05	b0632, b0839, b3182	6.778454912973696e-05
8162193	https://pubmed.ncbi.nlm.nih.gov/8162193	3	3	1.2804877346846862e-05	b2134, b0839, b3182	6.75166260106471e-05
1391	https://pubmed.ncbi.nlm.nih.gov/1391	3	3	1.2804877346846862e-05	b0632, b0839, b3182	6.72508125224162e-05
9858668	https://pubmed.ncbi.nlm.nih.gov/9858668	3	3	1.2804877346846862e-05	b0839, b3182, b0632	6.698708384585771e-05
12634424	https://pubmed.ncbi.nlm.nih.gov/12634424	3	3	1.2804877346846862e-05	b0094, b0095, b2412	6.672541554958482e-05
17071757	https://pubmed.ncbi.nlm.nih.gov/17071757	3	3	1.2804877346846862e-05	b3463, b3017, b3462	6.646578358246582e-05
10523315	https://pubmed.ncbi.nlm.nih.gov/10523315	3	3	1.2804877346846862e-05	b3811, b2894, b0890	6.62081642662547e-05
11251811	https://pubmed.ncbi.nlm.nih.gov/11251811	3	3	1.2804877346846862e-05	b3811, b2894, b0890	6.595253428839273e-05
1657123	https://pubmed.ncbi.nlm.nih.gov/1657123	3	3	1.2804877346846862e-05	b3811, b2894, b0890	6.569887069497583e-05
9721304	https://pubmed.ncbi.nlm.nih.gov/9721304	3	3	1.2804877346846862e-05	b0632, b3933, b0890	6.544715088388396e-05
7575494	https://pubmed.ncbi.nlm.nih.gov/7575494	3	3	1.2804877346846862e-05	b0094, b0095, b0924	6.519735259806761e-05
1574003	https://pubmed.ncbi.nlm.nih.gov/1574003	3	3	1.2804877346846862e-05	b0740, b0742, b0741	6.494945391898751e-05
27525505	https://pubmed.ncbi.nlm.nih.gov/27525505	3	3	1.2804877346846862e-05	b0084, b0089, b0634	6.470343326020346e-05
27708355	https://pubmed.ncbi.nlm.nih.gov/27708355	3	3	1.2804877346846862e-05	b3811, b2894, b0890	6.445926936110836e-05
19246541	https://pubmed.ncbi.nlm.nih.gov/19246541	3	3	1.2804877346846862e-05	b0890, b3811, b2894	6.421694128080343e-05
10692378	https://pubmed.ncbi.nlm.nih.gov/10692378	3	3	1.2804877346846862e-05	b0839, b3182, b0632	6.39764283921113e-05
3009484	https://pubmed.ncbi.nlm.nih.gov/3009484	3	3	1.2804877346846862e-05	b0635, b0149, b0634	6.373771037572282e-05
6348028	https://pubmed.ncbi.nlm.nih.gov/6348028	3	3	1.2804877346846862e-05	b0632, b0635, b0634	6.350076721447477e-05
7744017	https://pubmed.ncbi.nlm.nih.gov/7744017	3	3	1.2804877346846862e-05	b3811, b2894, b0890	6.32655791877545e-05
23859153	https://pubmed.ncbi.nlm.nih.gov/23859153	3	3	1.2804877346846862e-05	b0095, b3928, b2910	6.303212686602847e-05
12644487	https://pubmed.ncbi.nlm.nih.gov/12644487	3	3	1.2804877346846862e-05	b0632, b0839, b2010	6.28003911054916e-05
368033	https://pubmed.ncbi.nlm.nih.gov/368033	3	3	1.2804877346846862e-05	b0632, b0839, b3182	6.257035304283412e-05
11114887	https://pubmed.ncbi.nlm.nih.gov/11114887	3	3	1.2804877346846862e-05	b0890, b3811, b2894	6.234199409012305e-05
1931824	https://pubmed.ncbi.nlm.nih.gov/1931824	3	3	1.2804877346846862e-05	b3811, b2894, b0890	6.211529592979533e-05
17376071	https://pubmed.ncbi.nlm.nih.gov/17376071	3	3	1.2804877346846862e-05	b3811, b2894, b0890	6.189024050975983e-05
14633998	https://pubmed.ncbi.nlm.nih.gov/14633998	3	3	1.2804877346846862e-05	b3811, b2894, b0890	6.166681003860546e-05
14982627	https://pubmed.ncbi.nlm.nih.gov/14982627	3	3	1.2804877346846862e-05	b3250, b3249, b3251	6.144498698091264e-05
24101525	https://pubmed.ncbi.nlm.nih.gov/24101525	3	3	1.2804877346846862e-05	b0890, b3811, b2894	6.122475405266564e-05
7753804	https://pubmed.ncbi.nlm.nih.gov/7753804	3	3	1.2804877346846862e-05	b1175, b1176, b1174	6.100609421676327e-05
11285221	https://pubmed.ncbi.nlm.nih.gov/11285221	3	3	1.2804877346846862e-05	b1175, b1176, b1174	6.078899067862532e-05
16387859	https://pubmed.ncbi.nlm.nih.gov/16387859	3	3	1.2804877346846862e-05	b1175, b1176, b1174	6.0573426881892605e-05
8709851	https://pubmed.ncbi.nlm.nih.gov/8709851	3	3	1.2804877346846862e-05	b1175, b1176, b1174	6.035938650421807e-05
24327341	https://pubmed.ncbi.nlm.nih.gov/24327341	3	3	1.2804877346846862e-05	b1175, b1176, b1174	6.014685345314688e-05
10027974	https://pubmed.ncbi.nlm.nih.gov/10027974	3	3	1.2804877346846862e-05	b0890, b3811, b2894	5.993581186208321e-05
8402918	https://pubmed.ncbi.nlm.nih.gov/8402918	3	3	1.2804877346846862e-05	b0890, b3811, b2894	5.972624608634166e-05
19854947	https://pubmed.ncbi.nlm.nih.gov/19854947	3	3	1.2804877346846862e-05	b0890, b3811, b2894	5.9518140699281234e-05
1925032	https://pubmed.ncbi.nlm.nih.gov/1925032	3	3	1.2804877346846862e-05	b3396, b0635, b0149	5.9311480488519844e-05
10601211	https://pubmed.ncbi.nlm.nih.gov/10601211	3	3	1.2804877346846862e-05	b0094, b0095, b2412	5.9106250452227384e-05
9603865	https://pubmed.ncbi.nlm.nih.gov/9603865	3	3	1.2804877346846862e-05	b0095, b0084, b0089	5.890243579549557e-05
19346310	https://pubmed.ncbi.nlm.nih.gov/19346310	3	3	1.2804877346846862e-05	b0635, b0095, b3251	5.8700021926782523e-05
17041597	https://pubmed.ncbi.nlm.nih.gov/17041597	3	3	1.2804877346846862e-05	b3811, b2894, b0890	5.849899445443053e-05
26324908	https://pubmed.ncbi.nlm.nih.gov/26324908	3	3	1.2804877346846862e-05	b0890, b3811, b2894	5.8299339183255e-05
12533449	https://pubmed.ncbi.nlm.nih.gov/12533449	3	3	1.2804877346846862e-05	b1175, b1176, b1174	5.810104211120311e-05
2188963	https://pubmed.ncbi.nlm.nih.gov/2188963	3	3	1.2804877346846862e-05	b1175, b1176, b1174	5.790408942608039e-05
3032902	https://pubmed.ncbi.nlm.nih.gov/3032902	3	3	1.2804877346846862e-05	b0094, b0093, b0095	5.770846750234363e-05
15242613	https://pubmed.ncbi.nlm.nih.gov/15242613	3	3	1.2804877346846862e-05	b0095, b1175, b3251	5.7514162897958637e-05
23756461	https://pubmed.ncbi.nlm.nih.gov/23756461	3	3	1.2804877346846862e-05	b0094, b0095, b3251	5.732116235132119e-05
26762981	https://pubmed.ncbi.nlm.nih.gov/26762981	3	3	1.2804877346846862e-05	b0956, b3928, b2910	5.712945277823985e-05
21166897	https://pubmed.ncbi.nlm.nih.gov/21166897	3	3	1.2804877346846862e-05	b2005, b0095, b3251	5.693902126897905e-05
7007327	https://pubmed.ncbi.nlm.nih.gov/7007327	3	3	1.2804877346846862e-05	b3396, b0635, b0149	5.6749855085361176e-05
17986188	https://pubmed.ncbi.nlm.nih.gov/17986188	3	3	1.2804877346846862e-05	b0094, b0095, b3933	5.6561941657926205e-05
21097625	https://pubmed.ncbi.nlm.nih.gov/21097625	3	3	1.2804877346846862e-05	b0095, b1175, b1176	5.637526858314757e-05
12486056	https://pubmed.ncbi.nlm.nih.gov/12486056	3	3	1.2804877346846862e-05	b1175, b1176, b1174	5.618982362070301e-05
29040283	https://pubmed.ncbi.nlm.nih.gov/29040283	3	3	1.2804877346846862e-05	b1175, b1176, b1174	5.600559469079906e-05
6296039	https://pubmed.ncbi.nlm.nih.gov/6296039	3	3	1.2804877346846862e-05	b1175, b1176, b1174	5.5822569871548085e-05
1406249	https://pubmed.ncbi.nlm.nih.gov/1406249	3	3	1.2804877346846862e-05	b1175, b1176, b1174	5.564073739639646e-05
1729224	https://pubmed.ncbi.nlm.nih.gov/1729224	3	3	1.2804877346846862e-05	b1175, b1176, b1174	5.546008565160297e-05
2645057	https://pubmed.ncbi.nlm.nih.gov/2645057	3	3	1.2804877346846862e-05	b1175, b1176, b1174	5.528060317376607e-05
15451506	https://pubmed.ncbi.nlm.nih.gov/15451506	3	3	1.2804877346846862e-05	b0095, b3933, b3251	5.510227864739908e-05
17978175	https://pubmed.ncbi.nlm.nih.gov/17978175	3	3	1.2804877346846862e-05	b3250, b3249, b3251	5.4925100902552135e-05
15922599	https://pubmed.ncbi.nlm.nih.gov/15922599	3	3	1.2804877346846862e-05	b3250, b3249, b3251	5.4749058912479855e-05
15612918	https://pubmed.ncbi.nlm.nih.gov/15612918	3	3	1.2804877346846862e-05	b3250, b3249, b3251	5.457414179135372e-05
18981261	https://pubmed.ncbi.nlm.nih.gov/18981261	3	3	1.2804877346846862e-05	b3250, b3249, b3251	5.44003387920182e-05
33370261	https://pubmed.ncbi.nlm.nih.gov/33370261	3	3	1.2804877346846862e-05	b3250, b3249, b0634	5.422763930378957e-05
12754232	https://pubmed.ncbi.nlm.nih.gov/12754232	3	3	1.2804877346846862e-05	b0094, b0095, b2412	5.4056032850296565e-05
6094474	https://pubmed.ncbi.nlm.nih.gov/6094474	3	3	1.2804877346846862e-05	b0094, b0093, b0095	5.3885509087361876e-05
18467587	https://pubmed.ncbi.nlm.nih.gov/18467587	3	3	1.2804877346846862e-05	b1175, b1176, b1174	5.371605780092363e-05
16322744	https://pubmed.ncbi.nlm.nih.gov/16322744	3	3	1.2804877346846862e-05	b1175, b1176, b1174	5.354766890499597e-05
11800919	https://pubmed.ncbi.nlm.nih.gov/11800919	3	3	1.2804877346846862e-05	b1175, b1176, b1174	5.3380332439667856e-05
2838458	https://pubmed.ncbi.nlm.nih.gov/2838458	3	3	1.2804877346846862e-05	b1175, b1176, b1174	5.32140385691393e-05
10633093	https://pubmed.ncbi.nlm.nih.gov/10633093	3	3	1.2804877346846862e-05	b1175, b1176, b1174	5.3048777579794144e-05
11378404	https://pubmed.ncbi.nlm.nih.gov/11378404	3	3	1.2804877346846862e-05	b1175, b1176, b1174	5.2884539878308716e-05
11847116	https://pubmed.ncbi.nlm.nih.gov/11847116	3	3	1.2804877346846862e-05	b0890, b0094, b2412	5.272131598979542e-05
10515933	https://pubmed.ncbi.nlm.nih.gov/10515933	3	3	1.2804877346846862e-05	b1175, b1176, b1174	5.255909655598066e-05
16582457	https://pubmed.ncbi.nlm.nih.gov/16582457	3	3	1.2804877346846862e-05	b1175, b1176, b1174	5.2397872333416304e-05
17328675	https://pubmed.ncbi.nlm.nih.gov/17328675	3	3	1.2804877346846862e-05	b1175, b1176, b1174	5.22376341917239e-05
17302810	https://pubmed.ncbi.nlm.nih.gov/17302810	3	3	1.2804877346846862e-05	b1175, b1176, b1174	5.207837311187108e-05
30455283	https://pubmed.ncbi.nlm.nih.gov/30455283	3	3	1.2804877346846862e-05	b0095, b1175, b1176	5.1920080184479375e-05
20847002	https://pubmed.ncbi.nlm.nih.gov/20847002	3	3	1.2804877346846862e-05	b0084, b3933, b0089	5.176274660816277e-05
2183010	https://pubmed.ncbi.nlm.nih.gov/2183010	3	3	1.2804877346846862e-05	b1175, b1176, b1174	5.160636368789642e-05
8846794	https://pubmed.ncbi.nlm.nih.gov/8846794	3	3	1.2804877346846862e-05	b4142, b4143, b0436	5.1450922833414805e-05
24561554	https://pubmed.ncbi.nlm.nih.gov/24561554	48	1219	3.3530542784443455e-05	b0093, b3730, b3208, b0381, b4143, b0740, b1963, b1175, b1176, b0819, b3972, b3811, b0946, b0376, b3017, b3967, b1990, b0741, b1575, b0956, b3182, b4409, b0742, b0084, b0085, b1916, b2134, b2748, b0090, b3247, b0094, b3189, b2894, b0086, b0923, b0738, b2412, b0095, b1105, b1192, b3933, b0091, b0088, b4233, b1174, b4206, b0092, b0083	0.00013432355577912183
14960329	https://pubmed.ncbi.nlm.nih.gov/14960329	3	4	5.0338153982517565e-05	b4142, b4143, b0436	0.00020105118985831865
2822655	https://pubmed.ncbi.nlm.nih.gov/2822655	3	4	5.0338153982517565e-05	b3250, b3249, b3251	0.00020045103705277142
1698623	https://pubmed.ncbi.nlm.nih.gov/1698623	3	4	5.0338153982517565e-05	b0094, b0095, b0093	0.00019985445658535247
9484882	https://pubmed.ncbi.nlm.nih.gov/9484882	3	4	5.0338153982517565e-05	b3811, b0095, b2894	0.0001992614166548321
11972052	https://pubmed.ncbi.nlm.nih.gov/11972052	3	4	5.0338153982517565e-05	b2748, b0093, b0083	0.0001986718858363267
8566713	https://pubmed.ncbi.nlm.nih.gov/8566713	3	4	5.0338153982517565e-05	b0924, b0923, b0922	0.00019808583307574757
6447690	https://pubmed.ncbi.nlm.nih.gov/6447690	3	4	5.0338153982517565e-05	b0094, b0092, b0091	0.0001975032276843483
6991482	https://pubmed.ncbi.nlm.nih.gov/6991482	3	4	5.0338153982517565e-05	b0094, b0091, b0092	0.00019692403933336782
11501670	https://pubmed.ncbi.nlm.nih.gov/11501670	3	4	5.0338153982517565e-05	b0740, b0739, b0741	0.00019634823804876733
28945742	https://pubmed.ncbi.nlm.nih.gov/28945742	3	4	5.0338153982517565e-05	b0095, b2516, b3251	0.00019577579420605956
11459952	https://pubmed.ncbi.nlm.nih.gov/11459952	3	4	5.0338153982517565e-05	b3811, b2894, b0890	0.000195206678525228
19684127	https://pubmed.ncbi.nlm.nih.gov/19684127	3	4	5.0338153982517565e-05	b2314, b3933, b3388	0.00019464086206573457
14617174	https://pubmed.ncbi.nlm.nih.gov/14617174	3	4	5.0338153982517565e-05	b3250, b3249, b3251	0.00019407831622161395
16816186	https://pubmed.ncbi.nlm.nih.gov/16816186	3	4	5.0338153982517565e-05	b0094, b0095, b3247	0.00019351901271665253
8602138	https://pubmed.ncbi.nlm.nih.gov/8602138	3	4	5.0338153982517565e-05	b0924, b0923, b0922	0.00019296292359965064
11401691	https://pubmed.ncbi.nlm.nih.gov/11401691	3	4	5.0338153982517565e-05	b0924, b0923, b0922	0.00019241002123976628
16021693	https://pubmed.ncbi.nlm.nih.gov/16021693	3	4	5.0338153982517565e-05	b4142, b4143, b0436	0.00019186027832193835
27171414	https://pubmed.ncbi.nlm.nih.gov/27171414	3	4	5.0338153982517565e-05	b3811, b0956, b2894	0.00019131366784238868
16855227	https://pubmed.ncbi.nlm.nih.gov/16855227	5	20	7.796177281766328e-05	b0739, b0740, b3163, b0741, b0149	0.0002954574003942125
2834323	https://pubmed.ncbi.nlm.nih.gov/2834323	3	5	0.00012368203948059456	b1175, b1176, b1174	0.0004673989820598106
9158739	https://pubmed.ncbi.nlm.nih.gov/9158739	3	5	0.00012368203948059456	b0635, b2519, b0149	0.000466078645952297
3533535	https://pubmed.ncbi.nlm.nih.gov/3533535	3	5	0.00012368203948059456	b0635, b0149, b0634	0.0004647657483580652
11244066	https://pubmed.ncbi.nlm.nih.gov/11244066	3	5	0.00012368203948059456	b1113, b1069, b1916	0.00046346022659301444
7513784	https://pubmed.ncbi.nlm.nih.gov/7513784	3	5	0.00012368203948059456	b0924, b0923, b0922	0.00046216201867538693
19458048	https://pubmed.ncbi.nlm.nih.gov/19458048	3	5	0.00012368203948059456	b0084, b3933, b0149	0.0004608710633159585
10476036	https://pubmed.ncbi.nlm.nih.gov/10476036	3	5	0.00012368203948059456	b3811, b2894, b0890	0.00045958729990839317
11567017	https://pubmed.ncbi.nlm.nih.gov/11567017	3	5	0.00012368203948059456	b3396, b0839, b3182	0.0004583106685197587
11004192	https://pubmed.ncbi.nlm.nih.gov/11004192	3	5	0.00012368203948059456	b0924, b0923, b0922	0.00045704110988119983
1359538	https://pubmed.ncbi.nlm.nih.gov/1359538	3	5	0.00012368203948059456	b4142, b4143, b0436	0.0004557785653787656
19965429	https://pubmed.ncbi.nlm.nih.gov/19965429	3	5	0.00012368203948059456	b1678, b1990, b0819	0.0004545229770443888
8905232	https://pubmed.ncbi.nlm.nih.gov/8905232	16	241	0.0001352632234320494	b0632, b0635, b0739, b0958, b0890, b0634, b0740, b0924, b0922, b1174, b0741, b0737, b1175, b1176, b0839, b0738	0.0004957174177427304
15303282	https://pubmed.ncbi.nlm.nih.gov/15303282	3	6	0.0002431159731265086	b4142, b4143, b0436	0.0008885389264404451
8168483	https://pubmed.ncbi.nlm.nih.gov/8168483	3	6	0.0002431159731265086	b3811, b2894, b0890	0.0008861112244556351
10844683	https://pubmed.ncbi.nlm.nih.gov/10844683	3	6	0.0002431159731265086	b0958, b3811, b2894	0.0008836967524543936
8316079	https://pubmed.ncbi.nlm.nih.gov/8316079	3	6	0.0002431159731265086	b0737, b0739, b0738	0.0008812954025835937
15629916	https://pubmed.ncbi.nlm.nih.gov/15629916	3	7	0.00041815371516624745	b4142, b4143, b1174	0.0015116993388394962
2254268	https://pubmed.ncbi.nlm.nih.gov/2254268	3	7	0.00041815371516624745	b3811, b2894, b0890	0.0015076136649507408
15475965	https://pubmed.ncbi.nlm.nih.gov/15475965	2	2	0.0005526585062899104	b4142, b4143	0.001987187189732454
17501933	https://pubmed.ncbi.nlm.nih.gov/17501933	2	2	0.0005526585062899104	b0094, b0095	0.0019818452886847865
27373074	https://pubmed.ncbi.nlm.nih.gov/27373074	2	2	0.0005526585062899104	b0095, b3251	0.0019765320305381784
16919463	https://pubmed.ncbi.nlm.nih.gov/16919463	2	2	0.0005526585062899104	b0095, b2412	0.0019712471855367394
15006376	https://pubmed.ncbi.nlm.nih.gov/15006376	2	2	0.0005526585062899104	b0095, b2412	0.001965990526375308
